data_counter,unix_time,year,month,day,hour,minute,second,timezone,volume,Stefanik,Noem,TimScott,Ramaswamy,Haley,Lake,Donalds,DeSantis,Kennedy,Carson,Vance
52305,1711662991,2024,3,28,17,56,31,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52306,1711663081,2024,3,28,17,58,1,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52307,1711663179,2024,3,28,17,59,39,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52308,1711663277,2024,3,28,18,1,17,EDT,573673,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52309,1711663364,2024,3,28,18,2,44,EDT,573673,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52310,1711663459,2024,3,28,18,4,19,EDT,573673,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52311,1711663550,2024,3,28,18,5,50,EDT,573673,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52312,1711663638,2024,3,28,18,7,18,EDT,573673,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52313,1711663726,2024,3,28,18,8,46,EDT,573742,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52314,1711663831,2024,3,28,18,10,31,EDT,573742,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52315,1711663919,2024,3,28,18,11,59,EDT,573742,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52316,1711664008,2024,3,28,18,13,28,EDT,573742,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52317,1711664104,2024,3,28,18,15,4,EDT,573752,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52318,1711664191,2024,3,28,18,16,31,EDT,573742,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52319,1711664279,2024,3,28,18,17,59,EDT,573756,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52320,1711664366,2024,3,28,18,19,26,EDT,573756,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52321,1711664455,2024,3,28,18,20,55,EDT,573756,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52322,1711664549,2024,3,28,18,22,29,EDT,573756,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52323,1711664644,2024,3,28,18,24,4,EDT,573756,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52324,1711664738,2024,3,28,18,25,38,EDT,573756,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52325,1711664830,2024,3,28,18,27,10,EDT,573756,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52326,1711664929,2024,3,28,18,28,49,EDT,573842,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52327,1711665022,2024,3,28,18,30,22,EDT,573852,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52328,1711665111,2024,3,28,18,31,51,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52329,1711665200,2024,3,28,18,33,20,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52330,1711665290,2024,3,28,18,34,50,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52331,1711665379,2024,3,28,18,36,19,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52332,1711665471,2024,3,28,18,37,51,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52333,1711665561,2024,3,28,18,39,21,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52334,1711665651,2024,3,28,18,40,51,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52335,1711665739,2024,3,28,18,42,19,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52336,1711665835,2024,3,28,18,43,55,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52337,1711665926,2024,3,28,18,45,26,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52338,1711666021,2024,3,28,18,47,1,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52339,1711666110,2024,3,28,18,48,30,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52340,1711666201,2024,3,28,18,50,1,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52341,1711666292,2024,3,28,18,51,32,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52342,1711666386,2024,3,28,18,53,6,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52343,1711666475,2024,3,28,18,54,35,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52344,1711666567,2024,3,28,18,56,7,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52345,1711666662,2024,3,28,18,57,42,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52346,1711666750,2024,3,28,18,59,10,EDT,573855,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52347,1711666850,2024,3,28,19,0,50,EDT,574037,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52348,1711666941,2024,3,28,19,2,21,EDT,574037,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52349,1711667035,2024,3,28,19,3,55,EDT,574037,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52350,1711667132,2024,3,28,19,5,32,EDT,574037,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52351,1711667220,2024,3,28,19,7,0,EDT,574037,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52352,1711667315,2024,3,28,19,8,35,EDT,574037,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52353,1711667416,2024,3,28,19,10,16,EDT,574037,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52354,1711667512,2024,3,28,19,11,52,EDT,574037,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52355,1711667598,2024,3,28,19,13,18,EDT,574037,0.0513,0.0855,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52356,1711667685,2024,3,28,19,14,45,EDT,574073,0.0513,0.09,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52357,1711667772,2024,3,28,19,16,12,EDT,574073,0.0513,0.09,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52358,1711667867,2024,3,28,19,17,47,EDT,574078,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
